Day,TimeSlot,Pgplus,Pgminus,Pbplus,Pbminus,sb,dg,eb
107,30,0,5.714940589233143,0,5,0,0,0
107,31,0,5.698763589233143,0,5,0,0,0
107,32,0,5.7130691558998095,0,5,0,0,0
107,33,0,5.676606555899809,0,5,0,0,0
107,34,0,5.631640489233143,0,5,0,0,0
107,35,0,5.600206055899809,0,5,0,0,0
107,36,0,5.542592022566476,0,5,0,0,0
107,37,0,5.399527122566476,0,5,0,0,0
107,38,0,5.3818767558998095,0,5,0,0,0
107,39,0,5.397656222566476,0,5,0,0,0
107,40,0,5.3701484225664755,0,5,0,0,0
107,41,0,5.35377495589981,0,5,0,0,0
107,42,0,5.368603855899809,0,5,0,0,0
107,43,0,5.36808245589981,0,5,0,0,0
107,44,0,5.371052089233142,0,5,0,0,0
107,45,0,5.3662876225664755,0,5,0,0,0
107,46,0,5.358795055899809,0,5,0,0,0
107,47,0,5.345741422566476,0,5,0,0,0
107,48,0,5.378186289233143,0,5,0,0,0
108,1,0,5.369249522566476,0,5,0,0,0
108,2,0,5.377135755899809,0,5,0,0,0
108,3,0,5.364596822566476,0,5,0,0,0
108,4,0,5.400291022566476,0,5,0,0,0
108,5,0,5.410049055899809,0,5,0,0,0
108,6,0,5.414877322566476,0,5,0,0,0
108,7,0,5.423111122566476,0,5,0,0,0
108,8,0,5.415731689233143,0,5,0,0,0
108,9,0,5.417774055899809,0,5,0,0,0
108,10,0,5.416811189233143,0,5,0,0,0
108,11,0,5.4135519892331425,0,5,0,0,0
108,12,0,5.4210933892331425,0,5,0,0,0
108,13,0,5.414153589233143,0,5,0,0,0
108,14,0,5.418760389233142,0,5,0,0,0
108,15,0,5.421914889233142,0,5,0,0,0
108,16,0,5.413023789233143,0,5,0,0,0
108,17,0,5.431923822566476,0,5,0,0,0
108,18,0,5.452167622566476,0,5,0,0,0
108,19,0,5.475762089233142,0,5,0,0,0
108,20,0,5.474719422566476,0,5,0,0,0
108,21,0,5.41461095589981,0,5,0,0,0
108,22,0,5.459006889233143,0,5,0,0,0
108,23,0,5.485840422566476,0,5,0,0,0
108,24,0,5.458415989233143,0,5,0,0,0
108,25,0,5.538854855899809,0,5,0,0,0
108,26,0,5.515324555899809,0,5,0,0,0
108,27,0,5.558535755899809,0,5,0,0,0
108,28,0,5.637625022566476,0,5,0,0,0
108,29,0,5.484742189233143,0,5,0,0,0
108,30,0,5.429111589233143,0,5,0,0,0
108,31,0,5.519364122566476,0,5,0,0,0
108,32,0,5.529322289233143,0,5,0,0,0
108,33,0,5.513263922566476,0,5,0,0,0
108,34,0,5.425782755899809,0,5,0,0,0
108,35,0,5.413332222566476,0,5,0,0,0
108,36,0,5.316848555899809,0,5,0,0,0
108,37,0,5.282368889233143,0,5,0,0,0
108,38,0,5.27766275589981,0,5,0,0,0
108,39,0,5.293827022566476,0,5,0,0,0
108,40,0,5.367878555899809,0,5,0,0,0
108,41,0,5.346403155899809,0,5,0,0,0
108,42,0,5.365265222566476,0,5,0,0,0
108,43,0,5.36755795589981,0,5,0,0,0
108,44,0,5.3554199558998095,0,5,0,0,0
108,45,0,5.376121389233143,0,5,0,0,0
108,46,0,5.3410369225664756,0,5,0,0,0
108,47,0,5.3687663892331425,0,5,0,0,0
108,48,0,5.375118089233142,0,5,0,0,0
109,1,0,5.367828189233142,0,5,0,0,0
109,2,0,5.374797389233143,0,5,0,0,0
109,3,0,5.399495755899809,0,5,0,0,0
109,4,0,5.4094404558998095,0,5,0,0,0
109,5,0,5.4188626225664756,0,5,0,0,0
109,6,0,5.41512405589981,0,5,0,0,0
109,7,0,5.417504189233143,0,5,0,0,0
109,8,0,5.421331855899809,0,5,0,0,0
109,9,0,5.410689089233142,0,5,0,0,0
109,10,0,5.419722055899809,0,5,0,0,0
109,11,0,5.414827822566476,0,5,0,0,0
109,12,0,5.413533789233143,0,5,0,0,0
109,13,0,5.4177815558998095,0,5,0,0,0
109,14,0,5.410273922566476,0,5,0,0,0
109,15,0,5.421387255899809,0,5,0,0,0
109,16,0,5.418937189233143,0,5,0,0,0
109,17,0,5.4174355892331425,0,5,0,0,0
109,18,0,5.423378789233142,0,5,0,0,0
109,19,0,5.426282689233143,0,5,0,0,0
109,20,0,5.441907722566476,0,5,0,0,0
109,21,0,5.406000222566476,0,5,0,0,0
109,22,0,5.462312989233142,0,5,0,0,0
109,23,0,5.468965955899809,0,5,0,0,0
109,24,0,5.5531000225664755,0,5,0,0,0
109,25,0,5.606475289233143,0,5,0,0,0
109,26,0,5.581172789233142,0,5,0,0,0
109,27,0,5.583151589233142,0,5,0,0,0
109,28,0,5.610895722566476,0,5,0,0,0
109,29,0,5.480902189233142,0,5,0,0,0
109,30,0,5.4896141892331425,0,5,0,0,0
109,31,0,5.372868755899809,0,5,0,0,0
109,32,0,5.263842589233143,0,5,0,0,0
109,33,0,5.174042355899809,0,5,0,0,0
109,34,0,5.187477489233142,0,5,0,0,0
109,35,0,5.352843055899809,0,5,0,0,0
109,36,0,5.305953122566476,0,5,0,0,0
109,37,0,5.25426955589981,0,5,0,0,0
109,38,0,5.100793022566476,0,5,0,0,0
109,39,0,5.263342889233143,0,5,0,0,0
109,40,0,5.353354855899809,0,5,0,0,0
109,41,0,5.371455489233143,0,5,0,0,0
109,42,0,5.348639122566476,0,5,0,0,0
109,43,0,5.348485789233143,0,5,0,0,0
109,44,0,5.3720940225664755,0,5,0,0,0
109,45,0,5.364992322566476,0,5,0,0,0
109,46,0,5.373612722566476,0,5,0,0,0
109,47,0,5.344975889233143,0,5,0,0,0
109,48,0,5.368617322566476,0,5,0,0,0
110,1,0,5.3733840225664755,0,5,0,0,0
110,2,0,5.3642144892331425,0,5,0,0,0
110,3,0,5.390797955899809,0,5,0,0,0
110,4,0,5.401929055899809,0,5,0,0,0
110,5,0,5.39993295589981,0,5,0,0,0
110,6,0,5.414617655899809,0,5,0,0,0
110,7,0,5.407583922566476,0,5,0,0,0
110,8,0,5.414700289233142,0,5,0,0,0
110,9,0,5.4137706558998095,0,5,0,0,0
110,10,0,5.409600055899809,0,5,0,0,0
110,11,0,5.417843855899809,0,5,0,0,0
110,12,0,5.411989422566476,0,5,0,0,0
110,13,0,5.416135622566476,0,5,0,0,0
110,14,0,5.419223422566476,0,5,0,0,0
110,15,0,5.411512255899809,0,5,0,0,0
110,16,0,5.41882235589981,0,5,0,0,0
110,17,0,5.412908222566476,0,5,0,0,0
110,18,0,5.420483655899809,0,5,0,0,0
110,19,0,5.445644755899809,0,5,0,0,0
110,20,0,5.43753125589981,0,5,0,0,0
110,21,0,5.415427389233143,0,5,0,0,0
110,22,0,5.430135755899809,0,5,0,0,0
110,23,0,5.444704522566476,0,5,0,0,0
110,24,0,5.477589022566476,0,5,0,0,0
110,25,0,5.5006006558998095,0,5,0,0,0
110,26,0,5.5118457558998095,0,5,0,0,0
110,27,0,5.5871256558998095,0,5,0,0,0
110,28,0,5.663718289233143,0,5,0,0,0
110,29,0,5.672368989233143,0,5,0,0,0
110,30,0,5.68988985589981,0,5,0,0,0
110,31,0,5.646961555899809,0,5,0,0,0
110,32,0,5.62025325589981,0,5,0,0,0
110,33,0,5.57059805589981,0,5,0,0,0
110,34,0,5.587450922566476,0,5,0,0,0
110,35,0,5.477971122566476,0,5,0,0,0
110,36,0,5.432707755899809,0,5,0,0,0
110,37,0,5.396436855899809,0,5,0,0,0
110,38,0,5.37537265589981,0,5,0,0,0
110,39,0,5.4054474892331426,0,5,0,0,0
110,40,0,5.397710589233142,0,5,0,0,0
110,41,0,5.402360055899809,0,5,0,0,0
110,42,0,5.399882722566476,0,5,0,0,0
110,43,0,5.394845589233142,0,5,0,0,0
110,44,0,5.401005322566476,0,5,0,0,0
110,45,0,5.397587089233142,0,5,0,0,0
110,46,0,5.405957455899809,0,5,0,0,0
110,47,0,5.402690789233143,0,5,0,0,0
110,48,0,5.386144355899809,0,5,0,0,0
111,1,0,5.329047522566476,0,5,0,0,0
111,2,0,5.335737755899809,0,5,0,0,0
111,3,0,5.394730522566476,0,5,0,0,0
111,4,0,5.40767765589981,0,5,0,0,0
111,5,0,5.415444722566476,0,5,0,0,0
111,6,0,5.415743355899809,0,5,0,0,0
111,7,0,5.413941222566476,0,5,0,0,0
111,8,0,5.424088822566476,0,5,0,0,0
111,9,0,5.418041122566476,0,5,0,0,0
111,10,0,5.417112189233142,0,5,0,0,0
111,11,0,5.420372755899809,0,5,0,0,0
111,12,0,5.416196122566476,0,5,0,0,0
111,13,0,5.422668722566476,0,5,0,0,0
111,14,0,5.4192484892331425,0,5,0,0,0
111,15,0,5.41635445589981,0,5,0,0,0
111,16,0,5.418954189233142,0,5,0,0,0
111,17,0,5.415699289233142,0,5,0,0,0
111,18,0,5.432659389233143,0,5,0,0,0
111,19,0,5.435611522566476,0,5,0,0,0
111,20,0,5.440078789233143,0,5,0,0,0
111,21,0,5.391361055899809,0,5,0,0,0
111,22,0,5.438268222566476,0,5,0,0,0
111,23,0,5.439565422566476,0,5,0,0,0
111,24,0,5.583338189233142,0,5,0,0,0
111,25,0,5.640048889233142,0,5,0,0,0
111,26,0,5.686501955899809,0,5,0,0,0
111,27,0,5.705817689233142,0,5,0,0,0
111,28,0,5.731436022566476,0,5,0,0,0
111,29,0,5.695190222566476,0,5,0,0,0
111,30,0,5.74207305589981,0,5,0,0,0
111,31,0,5.730206955899809,0,5,0,0,0
111,32,0,5.710399455899809,0,5,0,0,0
111,33,0,5.646159822566476,0,5,0,0,0
111,34,0,5.632600122566476,0,5,0,0,0
111,35,0,5.591022922566476,0,5,0,0,0
111,36,0,5.484233289233143,0,5,0,0,0
111,37,0,5.364399122566476,0,5,0,0,0
111,38,0,5.350174622566476,0,5,0,0,0
111,39,0,5.368639922566476,0,5,0,0,0
111,40,0,5.355375922566476,0,5,0,0,0
111,41,0,5.351710955899809,0,5,0,0,0
111,42,0,5.357236789233142,0,5,0,0,0
111,43,0,5.332059389233143,0,5,0,0,0
111,44,0,5.353133522566476,0,5,0,0,0
111,45,0,5.367684189233143,0,5,0,0,0
111,46,0,5.373440455899809,0,5,0,0,0
111,47,0,5.331005622566476,0,5,0,0,0
111,48,0,5.377467622566476,0,5,0,0,0
112,1,0,5.366082889233143,0,5,0,0,0
112,2,0,5.376438922566476,0,5,0,0,0
112,3,0,5.402032889233142,0,5,0,0,0
112,4,0,5.415095955899809,0,5,0,0,0
112,5,0,5.41677065589981,0,5,0,0,0
112,6,0,5.417032989233142,0,5,0,0,0
112,7,0,5.422334722566476,0,5,0,0,0
112,8,0,5.417186689233143,0,5,0,0,0
112,9,0,5.40992475589981,0,5,0,0,0
112,10,0,5.422153955899809,0,5,0,0,0
112,11,0,5.416160122566476,0,5,0,0,0
112,12,0,5.4209981558998095,0,5,0,0,0
112,13,0,5.417683989233143,0,5,0,0,0
112,14,0,5.407062722566476,0,5,0,0,0
112,15,0,5.363423322566476,0,5,0,0,0
112,16,0,5.358035855899809,0,5,0,0,0
112,17,0,5.3890192892331426,0,5,0,0,0
112,18,0,5.417094289233143,0,5,0,0,0
112,19,0,5.420694489233143,0,5,0,0,0
112,20,0,5.430115189233143,0,5,0,0,0
112,21,0,5.423890855899809,0,5,0,0,0
112,22,0,5.43418955589981,0,5,0,0,0
112,23,0,5.4365452558998095,0,5,0,0,0
112,24,0,5.521278322566476,0,5,0,0,0
112,25,0,5.65715225589981,0,5,0,0,0
112,26,0,5.675813755899809,0,5,0,0,0
112,27,0,5.706292889233143,0,5,0,0,0
112,28,0,5.7219592225664755,0,5,0,0,0
112,29,0,5.733786922566476,0,5,0,0,0
112,30,0,5.741826022566476,0,5,0,0,0
112,31,0,5.724599289233143,0,5,0,0,0
112,32,0,5.714428022566476,0,5,0,0,0
112,33,0,5.692471789233142,0,5,0,0,0
112,34,0,5.660818222566476,0,5,0,0,0
112,35,0,5.626483489233142,0,5,0,0,0
112,36,0,5.496604789233142,0,5,0,0,0
112,37,0,5.361232122566476,0,5,0,0,0
112,38,0,5.348662122566476,0,5,0,0,0
112,39,0,5.368733389233142,0,5,0,0,0
112,40,0,5.370574022566476,0,5,0,0,0
112,41,0,5.361238489233142,0,5,0,0,0
112,42,0,5.339180589233143,0,5,0,0,0
112,43,0,5.339033222566476,0,5,0,0,0
112,44,0,5.367417289233143,0,5,0,0,0
112,45,0,5.377370755899809,0,5,0,0,0
112,46,0,5.362906922566476,0,5,0,0,0
112,47,0,5.348304789233143,0,5,0,0,0
112,48,0,5.377941422566476,0,5,0,0,0
113,1,0,5.377806222566476,0,5,0,0,0
113,2,0,5.380162155899809,0,5,0,0,0
113,3,0,5.404720522566476,0,5,0,0,0
113,4,0,5.424291889233142,0,5,0,0,0
113,5,0,5.418931222566476,0,5,0,0,0
113,6,0,5.419465989233142,0,5,0,0,0
113,7,0,5.416952722566476,0,5,0,0,0
113,8,0,5.41560545589981,0,5,0,0,0
113,9,0,5.42160125589981,0,5,0,0,0
113,10,0,5.421068622566476,0,5,0,0,0
113,11,0,5.42021465589981,0,5,0,0,0
113,12,0,5.421165189233142,0,5,0,0,0
113,13,0,5.417372222566476,0,5,0,0,0
113,14,0,5.424817055899809,0,5,0,0,0
113,15,0,5.4197971558998095,0,5,0,0,0
113,16,0,5.418751855899809,0,5,0,0,0
113,17,0,5.408450422566476,0,5,0,0,0
113,18,0,5.37555605589981,0,5,0,0,0
113,19,0,5.390709422566476,0,5,0,0,0
113,20,0,5.426441055899809,0,5,0,0,0
113,21,0,5.432778455899809,0,5,0,0,0
113,22,0,5.430530022566476,0,5,0,0,0
113,23,0,5.427036889233142,0,5,0,0,0
113,24,0,5.512432155899809,0,5,0,0,0
113,25,0,5.644566422566476,0,5,0,0,0
113,26,0,5.678282822566476,0,5,0,0,0
113,27,0,5.691730989233142,0,5,0,0,0
113,28,0,5.704031755899809,0,5,0,0,0
113,29,0,5.680459589233142,0,5,0,0,0
113,30,0,5.693862089233143,0,5,0,0,0
113,31,0,5.698815489233143,0,5,0,0,0
113,32,0,5.686904855899809,0,5,0,0,0
113,33,0,5.65193995589981,0,5,0,0,0
113,34,0,5.630212622566476,0,5,0,0,0
113,35,0,5.579763289233142,0,5,0,0,0
113,36,0,5.506480922566476,0,5,0,0,0
113,37,0,5.387560589233143,0,5,0,0,0
113,38,0,5.348247355899809,0,5,0,0,0
113,39,0,5.329694622566476,0,5,0,0,0
113,40,0,5.372002889233142,0,5,0,0,0
113,41,0,5.372861022566476,0,5,0,0,0
113,42,0,5.364601222566476,0,5,0,0,0
113,43,0,5.340322422566476,0,5,0,0,0
113,44,0,5.340105422566476,0,5,0,0,0
113,45,0,5.366714722566476,0,5,0,0,0
113,46,0,5.373452889233143,0,5,0,0,0
113,47,0,5.378487689233142,0,5,0,0,0
113,48,0,5.373323055899809,0,5,0,0,0
114,1,0,5.390623622566476,0,5,0,0,0
114,2,0,5.400013189233142,0,5,0,0,0
114,3,0,5.420932189233143,0,5,0,0,0
114,4,0,5.4197678892331425,0,5,0,0,0
114,5,0,5.416214255899809,0,5,0,0,0
114,6,0,5.417779955899809,0,5,0,0,0
114,7,0,5.416690322566476,0,5,0,0,0
114,8,0,5.424033322566476,0,5,0,0,0
114,9,0,5.419966222566476,0,5,0,0,0
114,10,0,5.4173151225664755,0,5,0,0,0
114,11,0,5.376422922566476,0,5,0,0,0
114,12,0,5.334821222566476,0,5,0,0,0
114,13,0,5.339021189233143,0,5,0,0,0
114,14,0,5.392240855899809,0,5,0,0,0
114,15,0,5.403964555899809,0,5,0,0,0
114,16,0,5.408260989233143,0,5,0,0,0
114,17,0,5.409860555899809,0,5,0,0,0
114,18,0,5.422859655899809,0,5,0,0,0
114,19,0,5.423792822566476,0,5,0,0,0
114,20,0,5.426824489233143,0,5,0,0,0
114,21,0,5.430443289233143,0,5,0,0,0
114,22,0,5.424515122566476,0,5,0,0,0
114,23,0,5.438699522566476,0,5,0,0,0
114,24,0,5.508713255899809,0,5,0,0,0
114,25,0,5.618044989233143,0,5,0,0,0
114,26,0,5.6709400892331425,0,5,0,0,0
114,27,0,5.737535189233142,0,5,0,0,0
114,28,0,5.728279289233143,0,5,0,0,0
114,29,0,5.737507222566476,0,5,0,0,0
114,30,0,5.737805489233143,0,5,0,0,0
114,31,0,5.731782255899809,0,5,0,0,0
114,32,0,5.706271955899809,0,5,0,0,0
114,33,0,5.658441789233143,0,5,0,0,0
114,34,0,5.668998855899809,0,5,0,0,0
114,35,0,5.467580489233143,0,5,0,0,0
114,36,0,5.43975335589981,0,5,0,0,0
114,37,0,5.35099195589981,0,5,0,0,0
114,38,0,5.356523689233143,0,5,0,0,0
114,39,0,5.372256989233143,0,5,0,0,0
114,40,0,5.345683989233143,0,5,0,0,0
114,41,0,5.371819322566476,0,5,0,0,0
114,42,0,5.355470689233143,0,5,0,0,0
114,43,0,5.361817389233143,0,5,0,0,0
114,44,0,5.367183655899809,0,5,0,0,0
114,45,0,5.355268589233143,0,5,0,0,0
114,46,0,5.3779671558998094,0,5,0,0,0
114,47,0,5.370353222566476,0,5,0,0,0
114,48,0,5.378002122566476,0,5,0,0,0
115,1,0,5.3692100892331425,0,5,0,0,0
115,2,0,5.396352089233143,0,5,0,0,0
115,3,0,5.417895089233142,0,5,0,0,0
115,4,0,5.411049555899809,0,5,0,0,0
115,5,0,5.419707355899809,0,5,0,0,0
115,6,0,5.413341889233142,0,5,0,0,0
115,7,0,5.418028722566476,0,5,0,0,0
115,8,0,5.422007755899809,0,5,0,0,0
115,9,0,5.412520989233142,0,5,0,0,0
115,10,0,5.416920022566476,0,5,0,0,0
115,11,0,5.4186349892331425,0,5,0,0,0
115,12,0,5.420132289233143,0,5,0,0,0
115,13,0,5.423270689233143,0,5,0,0,0
115,14,0,5.413323855899809,0,5,0,0,0
115,15,0,5.419929755899809,0,5,0,0,0
115,16,0,5.420285455899809,0,5,0,0,0
115,17,0,5.410966789233143,0,5,0,0,0
115,18,0,5.376948455899809,0,5,0,0,0
115,19,0,5.374417989233143,0,5,0,0,0
115,20,0,5.462978389233142,0,5,0,0,0
115,21,0,5.473863222566476,0,5,0,0,0
115,22,0,5.500542289233143,0,5,0,0,0
115,23,0,5.51616235589981,0,5,0,0,0
115,24,0,5.569930655899809,0,5,0,0,0
115,25,0,5.548107422566476,0,5,0,0,0
115,26,0,5.558178589233143,0,5,0,0,0
115,27,0,5.613955322566476,0,5,0,0,0
115,28,0,5.56232695589981,0,5,0,0,0
115,29,0,5.608367722566476,0,5,0,0,0
115,30,0,5.598271689233143,0,5,0,0,0
115,31,0,5.547378922566476,0,5,0,0,0
115,32,0,5.550858655899809,0,5,0,0,0
115,33,0,5.536384389233143,0,5,0,0,0
115,34,0,5.463019955899809,0,5,0,0,0
115,35,0,5.424851522566476,0,5,0,0,0
115,36,0,5.414213922566476,0,5,0,0,0
115,37,0,5.3980333892331425,0,5,0,0,0
115,38,0,5.386381189233143,0,5,0,0,0
115,39,0,5.402160689233143,0,5,0,0,0
115,40,0,5.40961915589981,0,5,0,0,0
115,41,0,5.39816055589981,0,5,0,0,0
115,42,0,5.408823089233143,0,5,0,0,0
115,43,0,5.408349022566476,0,5,0,0,0
115,44,0,5.400709722566476,0,5,0,0,0
115,45,0,5.3750392892331424,0,5,0,0,0
115,46,0,5.2740058558998095,0,5,0,0,0
115,47,0,5.329601955899809,0,5,0,0,0
115,48,0,5.360441789233143,0,5,0,0,0
116,1,0,5.367949955899809,0,5,0,0,0
116,2,0,5.374507722566476,0,5,0,0,0
116,3,0,5.373699022566476,0,5,0,0,0
116,4,0,5.3947136558998094,0,5,0,0,0
116,5,0,5.408877222566476,0,5,0,0,0
116,6,0,5.409874122566476,0,5,0,0,0
116,7,0,5.424056122566476,0,5,0,0,0
116,8,0,5.410736189233143,0,5,0,0,0
116,9,0,5.421175655899809,0,5,0,0,0
116,10,0,5.420448489233142,0,5,0,0,0
116,11,0,5.421707822566476,0,5,0,0,0
116,12,0,5.421017889233142,0,5,0,0,0
116,13,0,5.413692089233143,0,5,0,0,0
116,14,0,5.423346222566476,0,5,0,0,0
116,15,0,5.419427989233142,0,5,0,0,0
116,16,0,5.422100455899809,0,5,0,0,0
116,17,0,5.424825855899809,0,5,0,0,0
116,18,0,5.437568089233142,0,5,0,0,0
116,19,0,5.448566155899809,0,5,0,0,0
116,20,0,5.444824889233143,0,5,0,0,0
116,21,0,5.442268222566476,0,5,0,0,0
116,22,0,5.396945189233143,0,5,0,0,0
116,23,0,5.389632889233143,0,5,0,0,0
116,24,0,5.515695789233143,0,5,0,0,0
116,25,0,5.619430889233143,0,5,0,0,0
116,26,0,5.67502085589981,0,5,0,0,0
116,27,0,5.693950289233142,0,5,0,0,0
116,28,0,5.709432889233143,0,5,0,0,0
116,29,0,5.726603455899809,0,5,0,0,0
116,30,0,5.718266655899809,0,5,0,0,0
116,31,0,5.692759889233143,0,5,0,0,0
116,32,0,5.666776889233143,0,5,0,0,0
116,33,0,5.67730345589981,0,5,0,0,0
116,34,0,5.636541489233142,0,5,0,0,0
116,35,0,5.571769789233143,0,5,0,0,0
116,36,0,5.464070322566476,0,5,0,0,0
116,37,0,5.380641589233143,0,5,0,0,0
116,38,0,5.342734889233142,0,5,0,0,0
116,39,0,5.371936889233143,0,5,0,0,0
116,40,0,5.362364289233143,0,5,0,0,0
116,41,0,5.341418022566476,0,5,0,0,0
116,42,0,5.370063889233142,0,5,0,0,0
116,43,0,5.374782689233142,0,5,0,0,0
116,44,0,5.354570955899809,0,5,0,0,0
116,45,0,5.372372289233143,0,5,0,0,0
116,46,0,5.373893655899809,0,5,0,0,0
116,47,0,5.377960489233143,0,5,0,0,0
116,48,0,5.3789282892331425,0,5,0,0,0
117,1,0,5.376775289233143,0,5,0,0,0
117,2,0,5.3686388558998095,0,5,0,0,0
117,3,0,5.387570555899809,0,5,0,0,0
117,4,0,5.4014922892331425,0,5,0,0,0
117,5,0,5.411558089233143,0,5,0,0,0
117,6,0,5.416123655899809,0,5,0,0,0
117,7,0,5.413555989233142,0,5,0,0,0
117,8,0,5.419718289233143,0,5,0,0,0
117,9,0,5.414423389233143,0,5,0,0,0
117,10,0,5.387865889233143,0,5,0,0,0
117,11,0,5.410979489233142,0,5,0,0,0
117,12,0,5.415232589233143,0,5,0,0,0
117,13,0,5.423399689233142,0,5,0,0,0
117,14,0,5.41551485589981,0,5,0,0,0
117,15,0,5.420152589233143,0,5,0,0,0
117,16,0,5.425299222566476,0,5,0,0,0
117,17,0,5.420805122566476,0,5,0,0,0
117,18,0,5.445318189233142,0,5,0,0,0
117,19,0,5.449932855899809,0,5,0,0,0
117,20,0,5.434862955899809,0,5,0,0,0
117,21,0,5.4319914558998095,0,5,0,0,0
117,22,0,5.483178022566476,0,5,0,0,0
117,23,0,5.5066542892331425,0,5,0,0,0
117,24,0,5.52809505589981,0,5,0,0,0
117,25,0,5.517541622566476,0,5,0,0,0
117,26,0,5.580429222566476,0,5,0,0,0
117,27,0,5.613209789233142,0,5,0,0,0
117,28,0,5.683143922566476,0,5,0,0,0
117,29,0,5.669048255899809,0,5,0,0,0
117,30,0,5.710446089233143,0,5,0,0,0
117,31,0,5.635227255899809,0,5,0,0,0
117,32,0,5.654629622566476,0,5,0,0,0
117,33,0,5.656011255899809,0,5,0,0,0
117,34,0,5.620098722566476,0,5,0,0,0
117,35,0,5.5810771892331426,0,5,0,0,0
117,36,0,5.462795689233142,0,5,0,0,0
117,37,0,5.352752889233143,0,5,0,0,0
117,38,0,5.345939255899809,0,5,0,0,0
117,39,0,5.352320622566476,0,5,0,0,0
117,40,0,5.305670189233142,0,5,0,0,0
117,41,0,5.282712789233143,0,5,0,0,0
117,42,0,5.259214889233142,0,5,0,0,0
117,43,0,5.368289722566476,0,5,0,0,0
117,44,0,5.361411389233143,0,5,0,0,0
117,45,0,5.37120145589981,0,5,0,0,0
117,46,0,5.366838089233142,0,5,0,0,0
117,47,0,5.362354289233142,0,5,0,0,0
117,48,0,5.345378689233143,0,5,0,0,0
118,1,0,5.374107122566476,0,5,0,0,0
118,2,0,5.381113922566476,0,5,0,0,0
118,3,0,5.381958055899809,0,5,0,0,0
118,4,0,5.407877789233143,0,5,0,0,0
118,5,0,5.416681622566476,0,5,0,0,0
118,6,0,5.41214685589981,0,5,0,0,0
118,7,0,5.423418589233143,0,5,0,0,0
118,8,0,5.419674722566476,0,5,0,0,0
118,9,0,5.418992022566476,0,5,0,0,0
118,10,0,5.419522755899809,0,5,0,0,0
118,11,0,5.411998555899809,0,5,0,0,0
118,12,0,5.423949589233143,0,5,0,0,0
118,13,0,5.418548555899809,0,5,0,0,0
118,14,0,5.423962722566476,0,5,0,0,0
118,15,0,5.420483055899809,0,5,0,0,0
118,16,0,5.417055155899809,0,5,0,0,0
118,17,0,5.413476355899809,0,5,0,0,0
118,18,0,5.394335755899809,0,5,0,0,0
118,19,0,5.399176055899809,0,5,0,0,0
118,20,0,5.425588389233143,0,5,0,0,0
118,21,0,5.4196568558998095,0,5,0,0,0
118,22,0,5.42662915589981,0,5,0,0,0
118,23,0,5.393138522566476,0,5,0,0,0
118,24,0,5.521267889233143,0,5,0,0,0
118,25,0,5.646785922566476,0,5,0,0,0
118,26,0,5.671422889233143,0,5,0,0,0
118,27,0,5.701232889233142,0,5,0,0,0
118,28,0,5.7150936558998096,0,5,0,0,0
118,29,0,5.725921455899809,0,5,0,0,0
118,30,0,5.728263889233142,0,5,0,0,0
118,31,0,5.710401122566476,0,5,0,0,0
118,32,0,5.691704322566476,0,5,0,0,0
118,33,0,5.644078289233143,0,5,0,0,0
118,34,0,5.622012522566476,0,5,0,0,0
118,35,0,5.583177889233142,0,5,0,0,0
118,36,0,5.451725289233143,0,5,0,0,0
118,37,0,5.363912789233143,0,5,0,0,0
118,38,0,5.299169289233142,0,5,0,0,0
118,39,0,5.3871241558998095,0,5,0,0,0
118,40,0,5.398169422566476,0,5,0,0,0
118,41,0,5.348334155899809,0,5,0,0,0
118,42,0,5.354916555899809,0,5,0,0,0
118,43,0,5.370597522566476,0,5,0,0,0
118,44,0,5.372119855899809,0,5,0,0,0
118,45,0,5.378428889233143,0,5,0,0,0
118,46,0,5.342172189233143,0,5,0,0,0
118,47,0,5.380238789233142,0,5,0,0,0
118,48,0,5.372151089233142,0,5,0,0,0
119,1,0,5.3789830892331425,0,5,0,0,0
119,2,0,5.384564922566476,0,5,0,0,0
119,3,0,5.391952522566476,0,5,0,0,0
119,4,0,5.394666089233143,0,5,0,0,0
119,5,0,5.405818022566476,0,5,0,0,0
119,6,0,5.40687475589981,0,5,0,0,0
119,7,0,5.410781589233142,0,5,0,0,0
119,8,0,5.397216222566476,0,5,0,0,0
119,9,0,5.404740789233142,0,5,0,0,0
119,10,0,5.405854055899809,0,5,0,0,0
119,11,0,5.404968422566476,0,5,0,0,0
119,12,0,5.409502155899809,0,5,0,0,0
119,13,0,5.396206522566476,0,5,0,0,0
119,14,0,5.4095918558998095,0,5,0,0,0
119,15,0,5.409484022566476,0,5,0,0,0
119,16,0,5.405193755899809,0,5,0,0,0
119,17,0,5.366630922566476,0,5,0,0,0
119,18,0,5.381414089233143,0,5,0,0,0
119,19,0,5.434653022566476,0,5,0,0,0
119,20,0,5.459231622566476,0,5,0,0,0
119,21,0,5.476380422566476,0,5,0,0,0
119,22,0,5.490576589233142,0,5,0,0,0
119,23,0,5.518479189233142,0,5,0,0,0
119,24,0,5.52706255589981,0,5,0,0,0
119,25,0,5.635321122566476,0,5,0,0,0
119,26,0,5.639981755899809,0,5,0,0,0
119,27,0,5.690720822566476,0,5,0,0,0
119,28,0,5.671131722566476,0,5,0,0,0
119,29,0,5.643681789233143,0,5,0,0,0
119,30,0,5.657722155899809,0,5,0,0,0
119,31,0,5.576121189233143,0,5,0,0,0
119,32,0,5.598106822566476,0,5,0,0,0
